anger,😥,:disappointed_relieved:,&#x1f625;,183
fear,😛,:stuck_out_tongue:,&#x1f61b;,181
fear,😏,:smirk:,&#x1f60f;,506
fear,☝,:point_up:,&#x261d;,27
fear,🗻,:mount_fuji:,&#x1f5fb;,1
fear,🚓,:police_car:,&#x1f693;,2
disgust-hate,🔇,:mute:,&#x1f507;,2
joy,😄,:smile:,&#x1f604;,1340
joy,💑,:couple_with_heart:,&#x1f491;,10
joy,🐒,:monkey:,&#x1f412;,1
trust,🍫,:chocolate_bar:,&#x1f36b;,5
trust,:<,:<,:<,2
trust,🍬,:candy:,&#x1f36c;,1
anticipation,😺,:smiley_cat:,&#x1f63a;,5
anticipation,👿,:imp:,&#x1f47f;,2
anticipation,🐜,:ant:,&#x1f41c;,1
surprise,☺,:relaxed:,&#x263a;,155
surprise,🍙,:rice_ball:,&#x1f359;,1
surprise,👿,:imp:,&#x1f47f;,17
sadness,🌊,:ocean:,&#x1f30a;,2
anger,💗,:heartpulse:,&#x1f497;,8
anger,💔,:broken_heart:,&#x1f494;,292
anger,🎸,:guitar:,&#x1f3b8;,1
fear,👨,:man:,&#x1f468;,11
fear,👉,:point_right:,&#x1f449;,10
fear,💉,:syringe:,&#x1f489;,5
disgust-hate,❌,:x:,&#x274c;,4
joy,🐶,:dog:,&#x1f436;,29
joy,🍫,:chocolate_bar:,&#x1f36b;,7
joy,🚫,:no_entry_sign:,&#x1f6ab;,1
trust,^^,^^,^^,15
anticipation,☺,:relaxed:,&#x263a;,152
anticipation,✊,:fist:,&#x270a;,1
anticipation,🌙,:crescent_moon:,&#x1f319;,2
sadness,✌,:v:,&#x270c;,61
sadness,🍕,:pizza:,&#x1f355;,2
anger,🇺🇸,:us:,&#x1f1fa;&#x1f1f8;,6
anger,💖,:sparkling_heart:,&#x1f496;,2
fear,💨,:dash:,&#x1f4a8;,43
fear,😲,:astonished:,&#x1f632;,191
fear,💎,:gem:,&#x1f48e;,21
fear,💊,:pill:,&#x1f48a;,11
fear,🐕,:dog2:,&#x1f415;,2
disgust-hate,😥,:disappointed_relieved:,&#x1f625;,177
disgust-hate,;_;,;_;,;_;,2
joy,🐘,:elephant:,&#x1f418;,2
joy,🌄,:sunrise_over_mountains:,&#x1f304;,1
trust,🐲,:dragon_face:,&#x1f432;,2
anticipation,😑,:expressionless:,&#x1f611;,231
anticipation,👈,:point_left:,&#x1f448;,2
surprise,👅,:tongue:,&#x1f445;,9
surprise,🐹,:hamster:,&#x1f439;,1
surprise,💲,:heavy_dollar_sign:,&#x1f4b2;,1
surprise,🍋,:lemon:,&#x1f34b;,1
anger,🐐,:goat:,&#x1f410;,1
anger,🔴,:red_circle:,&#x1f534;,3
fear,🙊,:speak_no_evil:,&#x1f64a;,90
fear,🙌,:raised_hands:,&#x1f64c;,48
fear,🚑,:ambulance:,&#x1f691;,2
fear,⛪,:church:,&#x26ea;,5
fear,📰,:newspaper:,&#x1f4f0;,1
fear,🔒,:lock:,&#x1f512;,1
fear,🌵,:cactus:,&#x1f335;,1
disgust-hate,🏉,:rugby_football:,&#x1f3c9;,2
joy,📱,:iphone:,&#x1f4f1;,4
joy,👶,:baby:,&#x1f476;,17
joy,🙎,:person_with_pouting_face:,&#x1f64e;,1
trust,🎊,:confetti_ball:,&#x1f38a;,6
trust,🎃,:jack_o_lantern:,&#x1f383;,3
trust,🚖,:oncoming_taxi:,&#x1f696;,1
surprise,❤,:heart:,&#x2764;,351
surprise,🎩,:tophat:,&#x1f3a9;,1
sadness,💢,:anger:,&#x1f4a2;,4
sadness,🐣,:hatching_chick:,&#x1f423;,2
anger,📺,:tv:,&#x1f4fa;,2
anger,👯,:dancers:,&#x1f46f;,1
fear,👵,:older_woman:,&#x1f475;,8
fear,🐣,:hatching_chick:,&#x1f423;,1
disgust-hate,🙅,:no_good:,&#x1f645;,50
disgust-hate,😸,:smile_cat:,&#x1f638;,13
joy,👈,:point_left:,&#x1f448;,8
joy,👴,:older_man:,&#x1f474;,1
trust,🍃,:leaves:,&#x1f343;,5
trust,📔,:notebook_with_decorative_cover:,&#x1f4d4;,2
trust,🔔,:bell:,&#x1f514;,8
anticipation,🐩,:poodle:,&#x1f429;,1
anticipation,📺,:tv:,&#x1f4fa;,1
anticipation,😚,:kissing_closed_eyes:,&#x1f61a;,8
anticipation,🚚,:truck:,&#x1f69a;,1
anticipation,🎵,:musical_note:,&#x1f3b5;,1
surprise,☃,:snowman_with_snow:,&#x2603;,1
sadness,😔,:pensive:,&#x1f614;,10690
fear,👌,:ok_hand:,&#x1f44c;,470
fear,👊,:facepunch:,&#x1f44a;,41
fear,🐻,:bear:,&#x1f43b;,9
fear,📒,:ledger:,&#x1f4d2;,1
disgust-hate,🍣,:sushi:,&#x1f363;,2
joy,🎭,:performing_arts:,&#x1f3ad;,1
joy,🎅,:santa:,&#x1f385;,2
joy,🎨,:art:,&#x1f3a8;,1
trust,✨,:sparkles:,&#x2728;,157
trust,:-),:-),:-),179
trust,💑,:couple_with_heart:,&#x1f491;,23
trust,⭐,:star:,&#x2b50;,7
trust,✔,:heavy_check_mark:,&#x2714;,17
trust,🔐,:closed_lock_with_key:,&#x1f510;,3
anticipation,👎,:-1:,&#x1f44e;,199
anticipation,🚒,:fire_engine:,&#x1f692;,1
anticipation,🌹,:rose:,&#x1f339;,1
sadness,:[,:[,:[,128
sadness,🐱,:cat:,&#x1f431;,15
sadness,🐛,:bug:,&#x1f41b;,1
sadness,🐥,:hatched_chick:,&#x1f425;,2
anger,🔍,:mag:,&#x1f50d;,2
anger,🏰,:european_castle:,&#x1f3f0;,1
fear,🎇,:sparkler:,&#x1f387;,1
fear,🎨,:art:,&#x1f3a8;,3
fear,✳,:eight_spoked_asterisk:,&#x2733;,1
fear,🎭,:performing_arts:,&#x1f3ad;,1
disgust-hate,🍧,:shaved_ice:,&#x1f367;,2
disgust-hate,🍀,:four_leaf_clover:,&#x1f340;,2
disgust-hate,〽,:part_alternation_mark:,&#x303d;,1
joy,💄,:lipstick:,&#x1f484;,6
anticipation,:(,:(,:(,712
anticipation,🎄,:christmas_tree:,&#x1f384;,22
sadness,🔥,:fire:,&#x1f525;,11
sadness,🌷,:tulip:,&#x1f337;,1
anger,☎,:phone:,&#x260e;,4
fear,🎀,:ribbon:,&#x1f380;,24
fear,😹,:joy_cat:,&#x1f639;,41
fear,💰,:moneybag:,&#x1f4b0;,22
fear,🅰,:a:,&#x1f170;,2
disgust-hate,🙀,:scream_cat:,&#x1f640;,22
disgust-hate,🍷,:wine_glass:,&#x1f377;,7
joy,👍,:+1:,&#x1f44d;,500
joy,🌞,:sun_with_face:,&#x1f31e;,2
joy,✋,:hand:,&#x270b;,41
trust,;-;,;-;,;-;,1
anticipation,💀,:skull:,&#x1f480;,4
surprise,🌀,:cyclone:,&#x1f300;,5
sadness,😳,:flushed:,&#x1f633;,498
sadness,😶,:no_mouth:,&#x1f636;,64
sadness,💉,:syringe:,&#x1f489;,7
fear,🍱,:bento:,&#x1f371;,2
fear,🎓,:mortar_board:,&#x1f393;,4
fear,🔨,:hammer:,&#x1f528;,2
disgust-hate,⚾,:baseball:,&#x26be;,5
disgust-hate,☔,:umbrella:,&#x2614;,6
disgust-hate,🏰,:european_castle:,&#x1f3f0;,1
joy,💯,:100:,&#x1f4af;,9
joy,🌟,:star2:,&#x1f31f;,6
joy,🍂,:fallen_leaf:,&#x1f342;,2
trust,😬,:grimacing:,&#x1f62c;,53
trust,🕗,:clock8:,&#x1f557;,1
anticipation,😞,:disappointed:,&#x1f61e;,223
anticipation,🎅,:santa:,&#x1f385;,9
anticipation,➡,:arrow_right:,&#x27a1;,2
sadness,☕,:coffee:,&#x2615;,11
anger,⚾,:baseball:,&#x26be;,1
anger,⏰,:alarm_clock:,&#x23f0;,1
fear,🍧,:shaved_ice:,&#x1f367;,2
disgust-hate,👉,:point_right:,&#x1f449;,25
disgust-hate,📞,:telephone_receiver:,&#x1f4de;,2
joy,🍵,:tea:,&#x1f375;,2
trust,🙈,:see_no_evil:,&#x1f648;,24
anticipation,💇,:haircut:,&#x1f487;,6
surprise,💔,:broken_heart:,&#x1f494;,85
surprise,💁,:information_desk_person:,&#x1f481;,11
sadness,💛,:yellow_heart:,&#x1f49b;,45
sadness,👭,:two_women_holding_hands:,&#x1f46d;,13
sadness,💪,:muscle:,&#x1f4aa;,9
sadness,☝,:point_up:,&#x261d;,3
sadness,💺,:seat:,&#x1f4ba;,1
anger,☕,:coffee:,&#x2615;,7
anger,💻,:computer:,&#x1f4bb;,1
anger,🍖,:meat_on_bone:,&#x1f356;,1
fear,👯,:dancers:,&#x1f46f;,47
fear,📡,:satellite_antenna:,&#x1f4e1;,1
disgust-hate,💎,:gem:,&#x1f48e;,3
joy,💙,:blue_heart:,&#x1f499;,372
joy,🚇,:metro:,&#x1f687;,1
joy,🎇,:sparkler:,&#x1f387;,1
trust,😚,:kissing_closed_eyes:,&#x1f61a;,612
surprise,😠,:angry:,&#x1f620;,81
sadness,🔮,:crystal_ball:,&#x1f52e;,1
sadness,☎,:phone:,&#x260e;,1
anger,🔥,:fire:,&#x1f525;,45
anger,:-),:-),:-),96
anger,💅,:nail_care:,&#x1f485;,15
anger,💥,:boom:,&#x1f4a5;,7
anger,😛,:stuck_out_tongue:,&#x1f61b;,4
anger,🚶,:walking:,&#x1f6b6;,5
fear,🙆,:ok_woman:,&#x1f646;,9
fear,😪,:sleepy:,&#x1f62a;,138
fear,🍻,:beers:,&#x1f37b;,30
joy,💪,:muscle:,&#x1f4aa;,17
joy,🏁,:checkered_flag:,&#x1f3c1;,1
trust,😙,:kissing_smiling_eyes:,&#x1f619;,213
trust,🚶,:walking:,&#x1f6b6;,4
anticipation,🍀,:four_leaf_clover:,&#x1f340;,1
surprise,:'(,:'(,:'(,57
surprise,🍂,:fallen_leaf:,&#x1f342;,1
sadness,🎶,:notes:,&#x1f3b6;,21
sadness,🎾,:tennis:,&#x1f3be;,1
fear,😷,:mask:,&#x1f637;,158
fear,💵,:dollar:,&#x1f4b5;,7
fear,🍹,:tropical_drink:,&#x1f379;,6
fear,👙,:bikini:,&#x1f459;,3
fear,💦,:sweat_drops:,&#x1f4a6;,19
fear,🚔,:oncoming_police_car:,&#x1f694;,1
fear,🔲,:black_square_button:,&#x1f532;,3
joy,😗,:kissing:,&#x1f617;,29
joy,👩,:woman:,&#x1f469;,4
joy,3⃣,:three:,&#x33;&#x20e3;,1
trust,🎨,:art:,&#x1f3a8;,4
trust,:},:},:},11
trust,⛔,:no_entry:,&#x26d4;,1
anticipation,😉,:wink:,&#x1f609;,54
anticipation,😷,:mask:,&#x1f637;,40
anticipation,⛺,:tent:,&#x26fa;,1
surprise,🌙,:crescent_moon:,&#x1f319;,1
surprise,👂,:ear:,&#x1f442;,1
surprise,☁,:cloud:,&#x2601;,3
anger,✌,:v:,&#x270c;,157
anger,👟,:athletic_shoe:,&#x1f45f;,4
fear,📨,:incoming_envelope:,&#x1f4e8;,1
fear,😇,:innocent:,&#x1f607;,30
fear,🍌,:banana:,&#x1f34c;,4
fear,💌,:love_letter:,&#x1f48c;,1
disgust-hate,🔪,:hocho:,&#x1f52a;,11
joy,😅,:sweat_smile:,&#x1f605;,42
joy,🌐,:globe_with_meridians:,&#x1f310;,1
trust,🐊,:crocodile:,&#x1f40a;,18
trust,🐑,:sheep:,&#x1f411;,14
trust,👽,:alien:,&#x1f47d;,5
trust,🗻,:mount_fuji:,&#x1f5fb;,3
trust,🍲,:stew:,&#x1f372;,1
trust,🚼,:baby_symbol:,&#x1f6bc;,3
anticipation,🙍,:person_frowning:,&#x1f64d;,7
anticipation,👫,:couple:,&#x1f46b;,2
surprise,🚌,:bus:,&#x1f68c;,4
anger,😖,:confounded:,&#x1f616;,3827
anger,🚫,:no_entry_sign:,&#x1f6ab;,3
fear,🌑,:new_moon:,&#x1f311;,1
disgust-hate,👆,:point_up_2:,&#x1f446;,6
disgust-hate,🏄,:surfer:,&#x1f3c4;,1
joy,👪,:family:,&#x1f46a;,5
joy,🐑,:sheep:,&#x1f411;,2
joy,👦,:boy:,&#x1f466;,3
trust,🐩,:poodle:,&#x1f429;,6
trust,👜,:handbag:,&#x1f45c;,2
surprise,😄,:smile:,&#x1f604;,148
surprise,🙏,:pray:,&#x1f64f;,34
surprise,😺,:smiley_cat:,&#x1f63a;,11
surprise,💘,:cupid:,&#x1f498;,7
sadness,✏,:pencil2:,&#x270f;,1
anger,🐱,:cat:,&#x1f431;,10
anger,🎁,:gift:,&#x1f381;,1
anger,🚿,:shower:,&#x1f6bf;,6
fear,😨,:fearful:,&#x1f628;,992
fear,💔,:broken_heart:,&#x1f494;,208
fear,😥,:disappointed_relieved:,&#x1f625;,346
fear,🎉,:tada:,&#x1f389;,72
fear,🌟,:star2:,&#x1f31f;,14
disgust-hate,📖,:book:,&#x1f4d6;,4
joy,👌,:ok_hand:,&#x1f44c;,338
joy,🌲,:evergreen_tree:,&#x1f332;,1
trust,👭,:two_women_holding_hands:,&#x1f46d;,89
trust,🌸,:cherry_blossom:,&#x1f338;,6
anticipation,😻,:heart_eyes_cat:,&#x1f63b;,11
surprise,🐊,:crocodile:,&#x1f40a;,2
sadness,🏉,:rugby_football:,&#x1f3c9;,2
sadness,💘,:cupid:,&#x1f498;,5
anger,🌾,:ear_of_rice:,&#x1f33e;,2
fear,🍳,:cooking:,&#x1f373;,1
disgust-hate,👳,:man_with_turban:,&#x1f473;,3
disgust-hate,💧,:droplet:,&#x1f4a7;,2
trust,🌇,:city_sunrise:,&#x1f307;,5
trust,🍝,:spaghetti:,&#x1f35d;,9
trust,👾,:space_invader:,&#x1f47e;,1
anticipation,😸,:smile_cat:,&#x1f638;,2
surprise,🐒,:monkey:,&#x1f412;,2
surprise,⚡,:zap:,&#x26a1;,1
surprise,📣,:mega:,&#x1f4e3;,1
surprise,📀,:dvd:,&#x1f4c0;,1
anger,🔆,:high_brightness:,&#x1f506;,1
fear,👺,:japanese_goblin:,&#x1f47a;,4
fear,😵,:dizzy_face:,&#x1f635;,206
fear,🏂,:snowboarder:,&#x1f3c2;,1
fear,🐛,:bug:,&#x1f41b;,2
fear,👣,:footprints:,&#x1f463;,3
fear,🎩,:tophat:,&#x1f3a9;,1
fear,🐵,:monkey_face:,&#x1f435;,1
disgust-hate,😬,:grimacing:,&#x1f62c;,159
disgust-hate,👍,:+1:,&#x1f44d;,240
joy,💤,:zzz:,&#x1f4a4;,22
joy,✊,:fist:,&#x270a;,6
joy,🐤,:baby_chick:,&#x1f424;,1
trust,👍,:+1:,&#x1f44d;,843
trust,😵,:dizzy_face:,&#x1f635;,32
trust,🐚,:shell:,&#x1f41a;,1
anticipation,😟,:worried:,&#x1f61f;,111
surprise,🛁,:bathtub:,&#x1f6c1;,2
surprise,🍆,:eggplant:,&#x1f346;,13
surprise,⚾,:baseball:,&#x26be;,3
sadness,👫,:couple:,&#x1f46b;,13
anger,👻,:ghost:,&#x1f47b;,3
anger,🐀,:rat:,&#x1f400;,1
disgust-hate,💕,:two_hearts:,&#x1f495;,18
disgust-hate,📺,:tv:,&#x1f4fa;,3
disgust-hate,💆,:massage:,&#x1f486;,4
disgust-hate,🏥,:hospital:,&#x1f3e5;,1
disgust-hate,🐑,:sheep:,&#x1f411;,1
joy,😳,:flushed:,&#x1f633;,383
joy,2⃣,:two:,&#x32;&#x20e3;,2
joy,🐣,:hatching_chick:,&#x1f423;,2
trust,😡,:rage:,&#x1f621;,45
trust,🍣,:sushi:,&#x1f363;,5
surprise,👹,:japanese_ogre:,&#x1f479;,4
surprise,🔊,:loud_sound:,&#x1f50a;,2
sadness,👊,:facepunch:,&#x1f44a;,39
sadness,💕,:two_hearts:,&#x1f495;,26
sadness,💬,:speech_balloon:,&#x1f4ac;,1
anger,🚘,:oncoming_automobile:,&#x1f698;,3
anger,🐒,:monkey:,&#x1f412;,1
disgust-hate,😇,:innocent:,&#x1f607;,27
disgust-hate,👑,:crown:,&#x1f451;,13
disgust-hate,🎁,:gift:,&#x1f381;,4
disgust-hate,💨,:dash:,&#x1f4a8;,14
disgust-hate,🐸,:frog:,&#x1f438;,1
trust,💀,:skull:,&#x1f480;,33
trust,😇,:innocent:,&#x1f607;,28
trust,5⃣,:five:,&#x35;&#x20e3;,2
trust,❌,:x:,&#x274c;,3
trust,👖,:jeans:,&#x1f456;,1
anticipation,📱,:iphone:,&#x1f4f1;,8
surprise,🚺,:womens:,&#x1f6ba;,1
sadness,😈,:smiling_imp:,&#x1f608;,4
anger,💀,:skull:,&#x1f480;,32
anger,📝,:memo:,&#x1f4dd;,3
anger,👑,:crown:,&#x1f451;,6
fear,🚽,:toilet:,&#x1f6bd;,6
fear,🌠,:stars:,&#x1f320;,1
disgust-hate,👅,:tongue:,&#x1f445;,9
disgust-hate,🚈,:light_rail:,&#x1f688;,1
joy,💀,:skull:,&#x1f480;,1
trust,🏉,:rugby_football:,&#x1f3c9;,31
trust,😠,:angry:,&#x1f620;,21
trust,🌞,:sun_with_face:,&#x1f31e;,6
trust,🍯,:honey_pot:,&#x1f36f;,1
anticipation,🚍,:oncoming_bus:,&#x1f68d;,1
surprise,💟,:heart_decoration:,&#x1f49f;,2
surprise,👢,:boot:,&#x1f462;,1
anger,💏,:couplekiss:,&#x1f48f;,3
fear,♥,:hearts:,&#x2665;,115
fear,⬅,:arrow_left:,&#x2b05;,7
fear,🐞,:beetle:,&#x1f41e;,1
joy,👎,:-1:,&#x1f44e;,27
joy,👠,:high_heel:,&#x1f460;,5
joy,🚢,:ship:,&#x1f6a2;,1
joy,🐙,:octopus:,&#x1f419;,1
joy,🌆,:city_sunset:,&#x1f306;,1
trust,😂,:joy:,&#x1f602;,1066
trust,↗,:arrow_upper_right:,&#x2197;,2
anticipation,😴,:sleeping:,&#x1f634;,50
anticipation,🍫,:chocolate_bar:,&#x1f36b;,1
surprise,😍,:heart_eyes:,&#x1f60d;,562
surprise,😀,:grinning:,&#x1f600;,58
surprise,😈,:smiling_imp:,&#x1f608;,34
surprise,🚹,:mens:,&#x1f6b9;,1
anger,😩,:weary:,&#x1f629;,436
anger,💣,:bomb:,&#x1f4a3;,8
fear,🍀,:four_leaf_clover:,&#x1f340;,5
fear,👩,:woman:,&#x1f469;,1
disgust-hate,😁,:grin:,&#x1f601;,481
disgust-hate,🔨,:hammer:,&#x1f528;,4
joy,🍔,:hamburger:,&#x1f354;,2
trust,💗,:heartpulse:,&#x1f497;,430
trust,:],:],:],33
trust,🔲,:black_square_button:,&#x1f532;,1
trust,🌼,:blossom:,&#x1f33c;,2
anticipation,😰,:cold_sweat:,&#x1f630;,52
anticipation,🏥,:hospital:,&#x1f3e5;,1
sadness,=3,=3,=3,1
sadness,👟,:athletic_shoe:,&#x1f45f;,2
anger,👜,:handbag:,&#x1f45c;,1
fear,📄,:page_facing_up:,&#x1f4c4;,3
fear,💑,:couple_with_heart:,&#x1f491;,12
fear,💆,:massage:,&#x1f486;,4
disgust-hate,☺,:relaxed:,&#x263a;,240
disgust-hate,🐽,:pig_nose:,&#x1f43d;,1
joy,👽,:alien:,&#x1f47d;,2
joy,🚂,:steam_locomotive:,&#x1f682;,1
trust,💁,:information_desk_person:,&#x1f481;,62
trust,⛅,:partly_sunny:,&#x26c5;,3
trust,📀,:dvd:,&#x1f4c0;,3
anticipation,🐯,:tiger:,&#x1f42f;,4
surprise,🎯,:dart:,&#x1f3af;,2
surprise,👣,:footprints:,&#x1f463;,2
surprise,🚲,:bike:,&#x1f6b2;,1
anger,🕝,:clock230:,&#x1f55d;,1
fear,🌳,:deciduous_tree:,&#x1f333;,2
fear,:'-(,:'-(,:'-(,1
fear,🌾,:ear_of_rice:,&#x1f33e;,1
disgust-hate,😧,:anguished:,&#x1f627;,51
disgust-hate,🍒,:cherries:,&#x1f352;,1
trust,⌚,:watch:,&#x231a;,2
trust,🐕,:dog2:,&#x1f415;,1
trust,🌈,:rainbow:,&#x1f308;,1
trust,🎮,:video_game:,&#x1f3ae;,4
trust,👮,:cop:,&#x1f46e;,2
trust,🍠,:sweet_potato:,&#x1f360;,1
anticipation,🔨,:hammer:,&#x1f528;,2
anticipation,🗿,:moyai:,&#x1f5ff;,1
surprise,☝,:point_up:,&#x261d;,23
surprise,🍀,:four_leaf_clover:,&#x1f340;,1
sadness,🌌,:milky_way:,&#x1f30c;,1
sadness,🌾,:ear_of_rice:,&#x1f33e;,2
anger,👴,:older_man:,&#x1f474;,1
fear,😩,:weary:,&#x1f629;,243
fear,💫,:dizzy:,&#x1f4ab;,5
fear,📢,:loudspeaker:,&#x1f4e2;,2
disgust-hate,🎱,:8ball:,&#x1f3b1;,3
disgust-hate,🎾,:tennis:,&#x1f3be;,3
joy,🐛,:bug:,&#x1f41b;,1
anticipation,:c,:c,:c,27
anticipation,😁,:grin:,&#x1f601;,259
anticipation,🐘,:elephant:,&#x1f418;,1
surprise,😢,:cry:,&#x1f622;,124
surprise,🌋,:volcano:,&#x1f30b;,2
surprise,🐍,:snake:,&#x1f40d;,3
surprise,🇯🇵,:jp:,&#x1f1ef;&#x1f1f5;,1
surprise,☹,:frowning_face:,&#x2639;,2
surprise,🐓,:rooster:,&#x1f413;,1
surprise,✏,:pencil2:,&#x270f;,1
anger,💨,:dash:,&#x1f4a8;,16
anger,🍑,:peach:,&#x1f351;,1
fear,🐭,:mouse:,&#x1f42d;,4
fear,💢,:anger:,&#x1f4a2;,1
fear,🚢,:ship:,&#x1f6a2;,3
disgust-hate,🚘,:oncoming_automobile:,&#x1f698;,5
joy,🏈,:football:,&#x1f3c8;,59
joy,🐟,:fish:,&#x1f41f;,1
trust,😈,:smiling_imp:,&#x1f608;,14
trust,🎫,:ticket:,&#x1f3ab;,1
surprise,🍊,:tangerine:,&#x1f34a;,2
surprise,🌍,:earth_africa:,&#x1f30d;,1
sadness,👇,:point_down:,&#x1f447;,2
anger,🙆,:ok_woman:,&#x1f646;,6
anger,🍔,:hamburger:,&#x1f354;,2
anger,🐣,:hatching_chick:,&#x1f423;,2
disgust-hate,🐶,:dog:,&#x1f436;,24
joy,😓,:sweat:,&#x1f613;,17
joy,🐵,:monkey_face:,&#x1f435;,1
trust,♥,:hearts:,&#x2665;,4656
trust,😶,:no_mouth:,&#x1f636;,10
trust,💸,:money_with_wings:,&#x1f4b8;,4
anticipation,😄,:smile:,&#x1f604;,131
anticipation,😠,:angry:,&#x1f620;,61
anticipation,🍸,:cocktail:,&#x1f378;,1
anger,:-(,:-(,:-(,7
anger,🚗,:car:,&#x1f697;,4
anger,🍼,:baby_bottle:,&#x1f37c;,3
fear,👇,:point_down:,&#x1f447;,7
joy,⬛,:black_large_square:,&#x2b1b;,1
trust,🏈,:football:,&#x1f3c8;,689
trust,🚙,:blue_car:,&#x1f699;,6
trust,🔰,:beginner:,&#x1f530;,1
surprise,😥,:disappointed_relieved:,&#x1f625;,83
anger,🐠,:tropical_fish:,&#x1f420;,2
anger,🚌,:bus:,&#x1f68c;,3
disgust-hate,🍁,:maple_leaf:,&#x1f341;,3
joy,👄,:lips:,&#x1f444;,4
joy,☁,:cloud:,&#x2601;,4
joy,🔝,:top:,&#x1f51d;,1
joy,💡,:bulb:,&#x1f4a1;,4
trust,⛪,:church:,&#x26ea;,1
anticipation,😭,:sob:,&#x1f62d;,159
surprise,🍨,:ice_cream:,&#x1f368;,1
sadness,:'(,:'(,:'(,2183
sadness,👑,:crown:,&#x1f451;,8
sadness,🍂,:fallen_leaf:,&#x1f342;,1
sadness,:-<,:-<,:-<,1
sadness,🎓,:mortar_board:,&#x1f393;,1
anger,🎈,:balloon:,&#x1f388;,1
fear,🐒,:monkey:,&#x1f412;,2
disgust-hate,💪,:muscle:,&#x1f4aa;,33
disgust-hate,📲,:calling:,&#x1f4f2;,5
disgust-hate,🚂,:steam_locomotive:,&#x1f682;,1
disgust-hate,🚍,:oncoming_bus:,&#x1f68d;,1
disgust-hate,🚦,:vertical_traffic_light:,&#x1f6a6;,1
disgust-hate,🚪,:door:,&#x1f6aa;,1
joy,:3,:3,:3,2905
joy,👿,:imp:,&#x1f47f;,1
anticipation,😍,:heart_eyes:,&#x1f60d;,381
anticipation,💞,:revolving_hearts:,&#x1f49e;,5
anticipation,🍦,:icecream:,&#x1f366;,2
sadness,🐓,:rooster:,&#x1f413;,1
anger,📵,:no_mobile_phones:,&#x1f4f5;,2
disgust-hate,😤,:triumph:,&#x1f624;,222
disgust-hate,💅,:nail_care:,&#x1f485;,12
disgust-hate,✂,:scissors:,&#x2702;,3
disgust-hate,✔,:heavy_check_mark:,&#x2714;,6
disgust-hate,🌃,:night_with_stars:,&#x1f303;,1
disgust-hate,🍞,:bread:,&#x1f35e;,2
joy,😇,:innocent:,&#x1f607;,16
joy,🎈,:balloon:,&#x1f388;,6
trust,🐬,:dolphin:,&#x1f42c;,4
trust,🎣,:fishing_pole_and_fish:,&#x1f3a3;,2
trust,🌴,:palm_tree:,&#x1f334;,7
trust,🐃,:water_buffalo:,&#x1f403;,1
anticipation,🔪,:hocho:,&#x1f52a;,2
surprise,💰,:moneybag:,&#x1f4b0;,9
surprise,🐗,:boar:,&#x1f417;,1
surprise,🍝,:spaghetti:,&#x1f35d;,1
sadness,👽,:alien:,&#x1f47d;,3
anger,😪,:sleepy:,&#x1f62a;,89
anger,💃,:dancer:,&#x1f483;,4
anger,👽,:alien:,&#x1f47d;,2
fear,💘,:cupid:,&#x1f498;,35
fear,😯,:hushed:,&#x1f62f;,633
fear,⚽,:soccer:,&#x26bd;,29
fear,👪,:family:,&#x1f46a;,7
disgust-hate,👿,:imp:,&#x1f47f;,30
disgust-hate,🏤,:european_post_office:,&#x1f3e4;,1
disgust-hate,🐤,:baby_chick:,&#x1f424;,1
joy,💺,:seat:,&#x1f4ba;,1
joy,🔕,:no_bell:,&#x1f515;,1
trust,💥,:boom:,&#x1f4a5;,5
trust,😎,:sunglasses:,&#x1f60e;,257
trust,↪,:arrow_right_hook:,&#x21aa;,3
trust,🐾,:feet:,&#x1f43e;,22
surprise,:-[,:-[,:-[,1
sadness,👶,:baby:,&#x1f476;,10
sadness,💦,:sweat_drops:,&#x1f4a6;,4
fear,💙,:blue_heart:,&#x1f499;,563
fear,👼,:angel:,&#x1f47c;,6
fear,🍘,:rice_cracker:,&#x1f358;,1
fear,📓,:notebook:,&#x1f4d3;,1
fear,🏇,:horse_racing:,&#x1f3c7;,1
disgust-hate,😷,:mask:,&#x1f637;,228
disgust-hate,🍺,:beer:,&#x1f37a;,12
disgust-hate,👖,:jeans:,&#x1f456;,2
disgust-hate,🚒,:fire_engine:,&#x1f692;,1
disgust-hate,☑,:ballot_box_with_check:,&#x2611;,1
joy,💍,:ring:,&#x1f48d;,18
joy,☎,:phone:,&#x260e;,1
trust,🍌,:banana:,&#x1f34c;,7
anticipation,💚,:green_heart:,&#x1f49a;,71
anticipation,📝,:memo:,&#x1f4dd;,4
sadness,😪,:sleepy:,&#x1f62a;,334
sadness,😱,:scream:,&#x1f631;,320
sadness,🎤,:microphone:,&#x1f3a4;,3
anger,☝,:point_up:,&#x261d;,43
anger,🐼,:panda_face:,&#x1f43c;,1
fear,👳,:man_with_turban:,&#x1f473;,7
fear,🍕,:pizza:,&#x1f355;,11
fear,🚴,:bicyclist:,&#x1f6b4;,2
fear,🌞,:sun_with_face:,&#x1f31e;,5
fear,🐮,:cow:,&#x1f42e;,4
disgust-hate,👯,:dancers:,&#x1f46f;,4
joy,🎶,:notes:,&#x1f3b6;,54
joy,^-^,^-^,^-^,9
joy,📕,:closed_book:,&#x1f4d5;,2
trust,🙆,:ok_woman:,&#x1f646;,6
trust,📓,:notebook:,&#x1f4d3;,3
surprise,😟,:worried:,&#x1f61f;,115
sadness,⛅,:partly_sunny:,&#x26c5;,1
